Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident,Accident_severity,Sex_of_driver_encoded,Owner_of_vehicle_Organization,Owner_of_vehicle_Other,Owner_of_vehicle_Owner,Accident_severity_encoded,Time_seconds,Time_binned,Number_of_vehicles_scaled,Number_of_casualties_scaled,Casualty_severity_numeric,Casualty_severity_decimal_scaled,Time_scaled
16:10:00,Monday,18-30,Male,Junior high school,Employee,Above 10yr,Lorry (41?100Q),Owner,1-2yr,No defect, Industrial areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Female,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,1,0.0,0.0,1.0,0.0,58200,Sore,0.16666666666666666,-0.5442638586190858,3,0.3,0.582
4:46:00,Sunday,18-30,Male,Junior high school,Employee,2-5yr,Public (> 45 seats),Owner,Unknown,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,2,7,Moving Backward,Passenger,Female,Over 51,2,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,17160,Pagi,0.16666666666666666,5.413212381421792,2,0.2,0.1716
18:34:00,Tuesday,Under 18,Male,High school,Employee,Below 1yr,Lorry (41?100Q),Owner,Above 10yr,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with mountainous terrain and,Y Shape,Asphalt roads,Wet or damp,Daylight,Raining,Vehicle with vehicle collision,2,4,Other,Driver or rider,Female,Over 51,3,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,66840,Malam,0.16666666666666666,2.434474261401353,3,0.3,0.6684
11:05:00,Friday,Over 51,Male,Junior high school,Employee,1-2yr,Pick up upto 10Q,Owner,1-2yr,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Other,Driver or rider,Female,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,39900,Siang,0.16666666666666666,-0.5442638586190858,3,0.3,0.399
11:14:00,Sunday,Over 51,Male,Junior high school,Employee,2-5yr,Other,Governmental,2-5yrs,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Other,Driver or rider,Male,18-30,3,Other,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,0.0,0.0,40440,Siang,0.16666666666666666,-0.5442638586190858,3,0.3,0.4044
18:44:00,Sunday,31-50,Male,Junior high school,Owner,2-5yr,Pick up upto 10Q,Owner,Unknown,No defect,Other,Undivided Two way,Tangent road with mountainous terrain and,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside objects,2,1,Going straight,Pedestrian,Female,18-30,3,Driver,Normal,Unknown or other,No priority to vehicle,Slight Injury,1,0.0,0.0,1.0,0.0,67440,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.6744
17:38:00,Wednesday,18-30,Male,High school,Employee,1-2yr,Long lorry,Owner,Unknown,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Earth roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Other,na,na,na,na,Employee,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,1,0.0,0.0,1.0,0.0,63480,Sore,0.16666666666666666,-0.5442638586190858,0,0.0,0.6348
8:15:00,Monday,18-30,Male,Junior high school,Owner,Below 1yr,Pick up upto 10Q,Owner,2-5yrs,No defect,Other,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,31-50,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,1,0.0,0.0,1.0,0.0,29700,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.297
11:11:00,Wednesday,18-30,Male,Elementary school,Owner,Above 10yr,Long lorry,Owner,Unknown,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,1,0.0,0.0,1.0,0.0,40260,Siang,0.16666666666666666,-0.5442638586190858,0,0.0,0.4026
13:00:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Pick up upto 10Q,Owner,5-10yrs,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,3,5,Going straight,Driver or rider,Male,18-30,2,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,46800,Siang,0.33333333333333337,3.427386968074832,2,0.2,0.468
8:50:00,Friday,18-30,Male,Junior high school,Employee,Below 1yr,Lorry (41?100Q),Owner,Unknown,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,31800,Pagi,0.0,-0.5442638586190858,0,0.0,0.318
15:25:00,Monday,Over 51,Male,Junior high school,Employee,1-2yr,Other,Organization,Unknown,No defect,Other,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Windy,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,1,1.0,0.0,0.0,0.0,55500,Sore,0.16666666666666666,-0.5442638586190858,3,0.3,0.555
7:46:00,Saturday,18-30,Male,Junior high school,Employee,Above 10yr,Lorry (41?100Q),Owner,1-2yr,No defect, Industrial areas,other,Tangent road with flat terrain,Crossing,Earth roads,Dry,Daylight,Normal,Collision with roadside-parked vehicles,2,1,Going straight,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,1,0.0,0.0,1.0,0.0,27960,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.2796
17:00:00,Wednesday,Over 51,Male,Junior high school,Employee,5-10yr,Motorcycle,Owner,Unknown,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,Moving Backward,Slight Injury,1,0.0,0.0,1.0,0.0,61200,Sore,0.16666666666666666,-0.5442638586190858,3,0.3,0.612
12:55:00,Thursday,31-50,Male,Elementary school,Owner,5-10yr,Automobile,Owner,Above 10yr,No defect,Office areas,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Passenger,Female,18-30,3,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,46500,Siang,0.16666666666666666,-0.5442638586190858,3,0.3,0.465
13:00:00,Friday,Unknown,Male,Junior high school,Employee,5-10yr,Pick up upto 10Q,Owner,Unknown,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Overtaking,Slight Injury,1,0.0,0.0,1.0,0.0,46800,Siang,0.33333333333333337,-0.5442638586190858,0,0.0,0.468
20:40:00,Saturday,31-50,Male,Junior high school,Employee,Below 1yr,Other,Owner,Above 10yr,No defect,Office areas,Two-way (divided with broken lines road marking),Sharp reverse curve,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,Passenger,Female,Over 51,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,1,0.0,0.0,1.0,0.0,74400,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.744
11:50:00,Sunday,31-50,Male,Junior high school,Employee,1-2yr,Pick up upto 10Q,Owner,Unknown,No defect,Office areas,other,Tangent road with flat terrain,O Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Other,Pedestrian,Male,Under 18,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,1,0.0,0.0,1.0,0.0,42600,Siang,0.16666666666666666,-0.5442638586190858,3,0.3,0.426
14:15:00,Saturday,31-50,Male,Junior high school,Employee,5-10yr,Other,Organization,1-2yr,No defect,Office areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Getting off,na,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Serious Injury,1,1.0,0.0,0.0,1.0,51300,Sore,0.16666666666666666,-0.5442638586190858,0,0.0,0.513
7:49:00,Thursday,18-30,Male,Junior high school,Employee,Above 10yr,Lorry (11?40Q),Owner,2-5yrs,No defect,Other,Two-way (divided with broken lines road marking),Escarpments,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,3,Going straight,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury,1,0.0,0.0,1.0,1.0,28140,Pagi,0.16666666666666666,1.4415615547278733,3,0.3,0.2814
2:49:00,Sunday,18-30,Male,Junior high school,Employee,Above 10yr,Public (12 seats),Owner,Unknown,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Darkness - lights lit,Normal,Rollover,2,1,Turnover,Driver or rider,Female,18-30,3,Self-employed,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,1,0.0,0.0,1.0,0.0,10140,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.1014
7:45:00,Thursday,Unknown,Male,Junior high school,Owner,Above 10yr,Other,Owner,Unknown,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Unknown,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Reversing,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,27900,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.279
19:16:00,Thursday,18-30,Male,Junior high school,Owner,5-10yr,Automobile,Owner,Unknown,No defect,Office areas,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,1,1,Going straight,Pedestrian,Male,18-30,2,Driver,Normal,Unknown or other,Changing lane to the left,Slight Injury,1,0.0,0.0,1.0,0.0,69360,Malam,0.0,-0.5442638586190858,2,0.2,0.6936
8:46:00,Friday,Under 18,Male,Junior high school,Employee,5-10yr,Public (12 seats),Owner,Unknown,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Other,2,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Getting off the vehicle improperly,Slight Injury,1,0.0,0.0,1.0,0.0,31560,Pagi,0.16666666666666666,-0.5442638586190858,0,0.0,0.3156
18:25:00,Wednesday,18-30,Male,Elementary school,Employee,1-2yr,Automobile,Owner,Above 10yr,No defect, Church areas,Two-way (divided with broken lines road marking),Steep grade downward with mountainous terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,1,Turnover,na,na,na,na,Driver,Normal,Not a Pedestrian,Overtaking,Serious Injury,1,0.0,0.0,1.0,1.0,66300,Malam,0.16666666666666666,-0.5442638586190858,0,0.0,0.663
7:40:00,Friday,Over 51,Male,Elementary school,Owner,Above 10yr,Other,Owner,Unknown,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,na,na,na,na,Self-employed,Normal,Not a Pedestrian,Driving at high speed,Slight Injury,1,0.0,0.0,1.0,0.0,27600,Pagi,0.16666666666666666,-0.5442638586190858,0,0.0,0.276
7:50:00,Tuesday,Over 51,Male,High school,Employee,Below 1yr,Public (13?45 seats),Owner,Unknown,No defect,Office areas,Double carriageway (median),Gentle horizontal curve,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,2,Going straight,Driver or rider,Male,18-30,3,Self-employed,Normal,Not a Pedestrian,No distancing,Slight Injury,1,0.0,0.0,1.0,0.0,28200,Pagi,0.16666666666666666,0.44864884805439376,3,0.3,0.282
12:00:00,Thursday,Unknown,Male,Junior high school,Employee,5-10yr,Automobile,Governmental,2-5yrs,No defect,  Recreational areas,Undivided Two way,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,3,3,Going straight,na,na,na,na,Self-employed,Normal,Not a Pedestrian,Changing lane to the left,Serious Injury,1,0.0,0.0,0.0,1.0,43200,Siang,0.33333333333333337,1.4415615547278733,0,0.0,0.432
20:16:00,Wednesday,31-50,Male,High school,Employee,Above 10yr,Public (> 45 seats),Organization,2-5yrs,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with mountainous terrain and,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Reversing,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,1,1.0,0.0,0.0,0.0,72960,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.7296
6:50:00,Wednesday,Under 18,Male,Junior high school,Employee,5-10yr,Other,Governmental,Below 1yr,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,31-50,3,Self-employed,Normal,Unknown or other,No priority to pedestrian,Serious Injury,1,0.0,0.0,0.0,1.0,24600,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.246
10:30:00,Monday,18-30,Male,Elementary school,Employee,5-10yr,Lorry (41?100Q),Owner,Unknown,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Gravel roads,Dry,Daylight,Normal,Collision with pedestrians,4,1,Getting off,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,No priority to pedestrian,Slight Injury,1,0.0,0.0,1.0,0.0,37800,Siang,0.5,-0.5442638586190858,3,0.3,0.378
21:00:00,Sunday,31-50,Male,Elementary school,Employee,1-2yr,Public (13?45 seats),Owner,Unknown,No defect, Church areas,Double carriageway (median),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,2,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,75600,Malam,0.16666666666666666,-0.5442638586190858,0,0.0,0.756
8:15:00,Friday,31-50,Male,Elementary school,Employee,2-5yr,Pick up upto 10Q,Owner,Unknown,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads with some distress,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,3,Student,Normal,Not a Pedestrian,Overtaking,Slight Injury,1,0.0,0.0,1.0,0.0,29700,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.297
7:56:00,Thursday,18-30,Male,Junior high school,Employee,Above 10yr,Automobile,Owner,Unknown,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Moving Backward,Pedestrian,Female,Over 51,3,Driver,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,1,0.0,0.0,1.0,0.0,28560,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.2856
9:06:00,Tuesday,18-30,Male,Junior high school,Employee,5-10yr,Automobile,Governmental,Unknown,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Female,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,1,0.0,0.0,0.0,0.0,32760,Pagi,0.16666666666666666,0.44864884805439376,3,0.3,0.3276
16:50:00,Tuesday,18-30,Male,Junior high school,Employee,Below 1yr,Other,Owner,2-5yrs,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,3,2,Reversing,Passenger,Female,31-50,3,Driver,Normal,Not a Pedestrian,Turnover,Slight Injury,1,0.0,0.0,1.0,0.0,60600,Sore,0.33333333333333337,0.44864884805439376,3,0.3,0.606
7:50:00,Thursday,31-50,Male,High school,Employee,2-5yr,Public (> 45 seats),Owner,Unknown,No defect,Residential areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,O Shape,Asphalt roads,Wet or damp,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Pedestrian,Male,31-50,2,Self-employed,Normal,Crossing from nearside - masked by parked or statioNot a Pedestrianry vehicle,No distancing,Serious Injury,1,0.0,0.0,1.0,1.0,28200,Pagi,0.16666666666666666,-0.5442638586190858,2,0.2,0.282
11:00:00,Saturday,31-50,Male,Junior high school,Employee,1-2yr,Lorry (41?100Q),Governmental,Unknown,No defect,Other,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Male,Under 18,3,Self-employed,Normal,Not a Pedestrian,Driving carelessly,Slight Injury,1,0.0,0.0,0.0,0.0,39600,Siang,0.16666666666666666,0.44864884805439376,3,0.3,0.396
9:26:00,Wednesday,18-30,Male,Junior high school,Employee,Above 10yr,Special vehicle,Owner,5-10yrs,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Changing lane to the left,Serious Injury,1,0.0,0.0,1.0,1.0,33960,Pagi,0.16666666666666666,-0.5442638586190858,0,0.0,0.3396
21:55:00,Saturday,18-30,Male,Above high school,Employee,Above 10yr,Lorry (41?100Q),Owner,Unknown,No defect,Office areas,One way,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,31-50,3,Student,Normal,Not a Pedestrian,No distancing,Slight Injury,1,0.0,0.0,1.0,0.0,78900,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.789
11:36:00,Monday,18-30,Male,Junior high school,Employee,Above 10yr,Public (12 seats),Owner,Unknown,No defect,Other,other,Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,18-30,2,Driver,Normal,Not a Pedestrian,Changing lane to the right,Serious Injury,1,0.0,0.0,1.0,1.0,41760,Siang,0.16666666666666666,-0.5442638586190858,2,0.2,0.4176
7:53:00,Friday,Over 51,Male,Junior high school,Employee,1-2yr,Automobile,Owner,Unknown,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Passenger,Male,31-50,3,Driver,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,1,0.0,0.0,1.0,0.0,28380,Pagi,0.16666666666666666,-0.5442638586190858,3,0.3,0.2838
20:00:00,Friday,Unknown,Female,Elementary school,Owner,5-10yr,Automobile,Owner,Above 10yr,No defect,Office areas,other,Tangent road with mountainous terrain and,No junction,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,3,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Moving Backward,Serious Injury,0,0.0,0.0,1.0,1.0,72000,Malam,0.0,1.4415615547278733,0,0.0,0.72
9:30:00,Tuesday,31-50,Unknown,Junior high school,Employee,Above 10yr,Other,Owner,5-10yrs,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,Y Shape,Asphalt roads,Wet or damp,Daylight,Other,Vehicle with vehicle collision,2,2,Going straight,Driver or rider,Male,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,2,0.0,0.0,1.0,0.0,34200,Pagi,0.16666666666666666,0.44864884805439376,3,0.3,0.342
16:20:00,Friday,Unknown,Female,Elementary school,Owner,Below 1yr,Stationwagen,Owner,2-5yrs,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,3,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Moving Backward,Slight Injury,0,0.0,0.0,1.0,0.0,58800,Sore,0.33333333333333337,-0.5442638586190858,0,0.0,0.588
10:58:00,Tuesday,31-50,Male,Junior high school,Employee,Above 10yr,Public (12 seats),Owner,Unknown,No defect,Other,other,Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Normal,Collision with pedestrians,3,1,Moving Backward,Pedestrian,Female,31-50,3,Driver,Normal,Crossing from offside - masked by  parked or statioNot a Pedestrianry vehicle,Changing lane to the left,Slight Injury,1,0.0,0.0,1.0,0.0,39480,Siang,0.33333333333333337,-0.5442638586190858,3,0.3,0.3948
14:10:00,Friday,Unknown,Male,Elementary school,Employee,5-10yr,Public (> 45 seats),Owner,Unknown,No defect,Office areas,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,Other,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Going straight,Pedestrian,Male,31-50,2,Driver,Normal,Not a Pedestrian,Changing lane to the right,Slight Injury,1,0.0,0.0,1.0,0.0,51000,Sore,0.0,-0.5442638586190858,2,0.2,0.51
14:45:00,Thursday,Unknown,Male,Junior high school,Employee,2-5yr,Pick up upto 10Q,Owner,Unknown,No defect,Other,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,3,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Changing lane to the left,Slight Injury,1,0.0,0.0,1.0,0.0,53100,Sore,0.33333333333333337,-0.5442638586190858,0,0.0,0.531
17:30:00,Tuesday,31-50,Male,Junior high school,Employee,1-2yr,Automobile,Owner,Unknown,No defect, Church areas,Two-way (divided with broken lines road marking),Tangent road with flat terrain,No junction,Asphalt roads,Dry,Daylight,Normal,Collision with pedestrians,2,1,Reversing,Driver or rider,Male,18-30,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,1,0.0,0.0,1.0,0.0,63000,Sore,0.16666666666666666,-0.5442638586190858,3,0.3,0.63
16:20:00,Wednesday,18-30,Male,Junior high school,Employee,5-10yr,Public (12 seats),Owner,5-10yrs,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Driving to the left,Slight Injury,1,0.0,0.0,1.0,0.0,58800,Sore,0.16666666666666666,-0.5442638586190858,0,0.0,0.588
18:33:00,Saturday,31-50,Male,Junior high school,Owner,Below 1yr,Lorry (41?100Q),Owner,Above 10yr,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,No junction,Gravel roads,Dry,Daylight,Normal,Vehicle with vehicle collision,2,1,Going straight,Driver or rider,Male,31-50,3,Other,Normal,Not a Pedestrian,Moving Backward,Slight Injury,1,0.0,0.0,1.0,0.0,66780,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.6678
13:15:00,Friday,18-30,Male,Elementary school,Employee,Above 10yr,Lorry (41?100Q),Owner,Unknown,No defect,Residential areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Wet or damp,Daylight,Normal,Collision with roadside objects,2,1,Going straight,Driver or rider,Female,31-50,3,Driver,Normal,Not a Pedestrian,No distancing,Slight Injury,1,0.0,0.0,1.0,0.0,47700,Siang,0.16666666666666666,-0.5442638586190858,3,0.3,0.477
10:23:00,Wednesday,31-50,Male,Junior high school,Owner,5-10yr,Public (13?45 seats),Owner,Unknown,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,Y Shape,Asphalt roads,Dry,Daylight,Normal,Vehicle with vehicle collision,1,1,Other,Pedestrian,Female,Over 51,3,Driver,Normal,Unknown or other,No distancing,Serious Injury,1,0.0,0.0,1.0,1.0,37380,Siang,0.0,-0.5442638586190858,3,0.3,0.3738
15:30:00,Tuesday,31-50,Male,High school,Employee,2-5yr,Long lorry,Owner,Above 10yr,No defect,Office areas,other,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Daylight,Normal,Collision with roadside objects,2,2,Other,na,na,na,na,Driver,Normal,Not a Pedestrian,Getting off the vehicle improperly,Slight Injury,1,0.0,0.0,1.0,0.0,55800,Sore,0.16666666666666666,0.44864884805439376,0,0.0,0.558
1:02:00,Friday,Under 18,Male,Junior high school,Owner,Below 1yr,Automobile,Owner,Unknown,No defect,Office areas,Undivided Two way,Tangent road with flat terrain,Crossing,Asphalt roads,Dry,Darkness - lights lit,Normal,Collision with roadside-parked vehicles,2,1,Going straight,Driver or rider,Female,Over 51,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,1,0.0,0.0,1.0,0.0,3720,Malam,0.16666666666666666,-0.5442638586190858,3,0.3,0.0372
17:35:00,Saturday,Unknown,Female,Elementary school,Employee,5-10yr,Automobile,Owner,Above 10yr,No defect,Office areas,Two-way (divided with broken lines road marking),Sharp reverse curve,Y Shape,Asphalt roads,Dry,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,2,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Driving carelessly,Serious Injury,0,0.0,0.0,1.0,1.0,63300,Sore,0.33333333333333337,0.44864884805439376,0,0.0,0.633
6:26:00,Friday,Over 51,Male,Junior high school,Other,Below 1yr,Lorry (11?40Q),Owner,5-10yrs,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with mild grade and flat terrain,No junction,Earth roads,Wet or damp,Darkness - lights lit,Normal,Vehicle with vehicle collision,3,1,Going straight,Pedestrian,Female,18-30,3,Driver,Normal,Not a Pedestrian,No priority to vehicle,Slight Injury,1,0.0,0.0,1.0,0.0,23160,Pagi,0.33333333333333337,-0.5442638586190858,3,0.3,0.2316
4:00:00,Friday,18-30,Male,Junior high school,Owner,Below 1yr,Pick up upto 10Q,Owner,2-5yrs,No defect,Other,Two-way (divided with broken lines road marking),Tangent road with flat terrain,Y Shape,Asphalt roads,Wet or damp,Darkness - lights lit,Raining,Vehicle with vehicle collision,1,4,Going straight,na,na,na,na,Driver,Normal,Not a Pedestrian,Driving under the influence of drugs,Slight Injury,1,0.0,0.0,1.0,0.0,14400,Pagi,0.0,2.434474261401353,0,0.0,0.144
